   1.000000000000E+000   4.358277912195E-006  -1.759434265471E-013   3.607061893295E-010  -3.607018190746E-011   7.360857723032E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.893560459315E-010   0.000000000000E+000   0.000000000000E+000   7.787120918629E-008
   2.000000000000E+000   4.358277912195E-006  -1.759434265471E-013   3.607061893295E-010  -3.607018190746E-011   7.360857723032E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.893560459315E-010   0.000000000000E+000   0.000000000000E+000   7.787120918629E-008
