   1.000000000000E+000   4.358277899246E-006  -1.759434520048E-013   3.607061841897E-010  -3.607018710164E-011   7.360857620258E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.893560459315E-010   0.000000000000E+000   0.000000000000E+000   7.787120918629E-008
   2.000000000000E+000   4.350909077863E-006  -1.928930447853E-013   3.585501511266E-010  -3.952438903809E-011   7.315685940510E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.893560459315E-010   0.000000000000E+000   0.000000000000E+000   7.787120918629E-008
   3.000000000000E+000   4.340757733006E-006  -2.179435772277E-013   3.556839991478E-010  -4.464362429786E-011   7.254790641194E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.893560459315E-010   0.000000000000E+000   0.000000000000E+000   7.787120918629E-008
   4.000000000000E+000   4.334452923391E-006  -2.343503826031E-013   3.539370361680E-010  -4.801075292426E-011   7.217377576055E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.893560459315E-010   0.000000000000E+000   0.000000000000E+000   7.787120918629E-008
   5.000000000000E+000   4.319940952005E-006  -2.746357614056E-013   3.500119032669E-010  -5.627684199828E-011   7.133332636569E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.893560459315E-010   0.000000000000E+000   0.000000000000E+000   7.787120918629E-008
   6.000000000000E+000   4.319216075329E-006  -2.767291719093E-013   3.498180996924E-010  -5.670528868757E-011   7.129285143684E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.893560459315E-010   0.000000000000E+000   0.000000000000E+000   7.787120918629E-008
   7.000000000000E+000   4.317783596563E-006  -2.809040049611E-013   3.494382694240E-010  -5.756282946658E-011   7.121153171157E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.893560459315E-010   0.000000000000E+000   0.000000000000E+000   7.787120918629E-008
   8.000000000000E+000   4.317433758757E-006  -2.819331196549E-013   3.493453627310E-010  -5.777352545215E-011   7.119186018839E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.893560459315E-010   0.000000000000E+000   0.000000000000E+000   7.787120918629E-008
   9.000000000000E+000   4.316708143247E-006  -2.840693906840E-013   3.491532812293E-010  -5.821161128335E-011   7.115087121012E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.893560459315E-010   0.000000000000E+000   0.000000000000E+000   7.787120918629E-008
   1.000000000000E+001   4.316390072139E-006  -2.850063669590E-013   3.490692296031E-010  -5.840392953127E-011   7.113292812828E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   3.893560459315E-010   0.000000000000E+000   0.000000000000E+000   7.787120918629E-008
