   1.000000000000E+000   2.500000000000E-006  -5.000000000000E-011   5.000000000000E-011  -1.000000000000E-008   1.000000000000E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000
   2.000000000000E+000   2.500000000000E-006  -5.000000000000E-011   5.000000000000E-011  -1.000000000000E-008   1.000000000000E-008   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000   0.000000000000E+000
